message_id,message,label,reason,topic,writing_style,difficulty,scenario_group,source,split,reviewer_1,reviewer_2,review_status
TR-R-19-4,pls check this msg: the grass near the fence should be cut during the next scheduled visit,Routine,Scheduled grounds maintenance is not urgent.,maintenance,informal_or_typo,clear,train-routine-19,synthetic_team_dataset_v1,train,,,Pending
TR-R-20-1,I am very angry that my account name is wrong; please fix it.,Routine,Emotional wording does not make a minor account correction urgent.,administration,plain,hard,train-routine-20,synthetic_team_dataset_v1,train,,,Pending
TR-R-20-2,Please have a person check this message: i am very angry that my account name is wrong; please fix it.,Routine,Emotional wording does not make a minor account correction urgent.,administration,formal_context,hard,train-routine-20,synthetic_team_dataset_v1,train,,,Pending
TR-R-20-3,I am contacting the service because i am very angry that my account name is wrong; please fix it.,Routine,Emotional wording does not make a minor account correction urgent.,administration,detailed_context,hard,train-routine-20,synthetic_team_dataset_v1,train,,,Pending
TR-R-20-4,pls check this msg: i am very angry that my account names wrong; pls fix it,Routine,Emotional wording does not make a minor account correction urgent.,administration,informal_or_typo,hard,train-routine-20,synthetic_team_dataset_v1,train,,,Pending
TR-R-21-1,URGENT: please send the community event timetable before Friday.,Routine,The sender’s urgency wording concerns a normal information request.,information,plain,hard,train-routine-21,synthetic_team_dataset_v1,train,,,Pending
TR-R-21-2,Please have a person check this message: uRGENT: please send the community event timetable before Friday.,Routine,The sender’s urgency wording concerns a normal information request.,information,formal_context,hard,train-routine-21,synthetic_team_dataset_v1,train,,,Pending
TR-R-21-3,I am contacting the service because uRGENT: please send the community event timetable before Friday.,Routine,The sender’s urgency wording concerns a normal information request.,information,detailed_context,hard,train-routine-21,synthetic_team_dataset_v1,train,,,Pending
TR-R-21-4,pls check this msg: urgent: pls send the community event timetable before friday,Routine,The sender’s urgency wording concerns a normal information request.,information,informal_or_typo,hard,train-routine-21,synthetic_team_dataset_v1,train,,,Pending
TR-R-22-1,I need the parking permit application today because I forgot to submit it.,Routine,Personal deadline does not create a safety or welfare emergency.,administration,plain,hard,train-routine-22,synthetic_team_dataset_v1,train,,,Pending
TR-R-22-2,Please have a person check this message: i need the parking permit application today because I forgot to submit it.,Routine,Personal deadline does not create a safety or welfare emergency.,administration,formal_context,hard,train-routine-22,synthetic_team_dataset_v1,train,,,Pending
TR-R-22-3,I am contacting the service because i need the parking permit application today because I forgot to submit it.,Routine,Personal deadline does not create a safety or welfare emergency.,administration,detailed_context,hard,train-routine-22,synthetic_team_dataset_v1,train,,,Pending
TR-R-22-4,pls check this msg: i need the parking permit application today cos i forgot to submit it,Routine,Personal deadline does not create a safety or welfare emergency.,administration,informal_or_typo,hard,train-routine-22,synthetic_team_dataset_v1,train,,,Pending
TR-R-23-1,The air conditioner makes a quiet clicking sound but still cools normally.,Routine,Minor equipment noise without loss of service is routine.,maintenance,plain,hard,train-routine-23,synthetic_team_dataset_v1,train,,,Pending
TR-R-23-2,Please have a person check this message: the air conditioner makes a quiet clicking sound but still cools normally.,Routine,Minor equipment noise without loss of service is routine.,maintenance,formal_context,hard,train-routine-23,synthetic_team_dataset_v1,train,,,Pending
TR-R-23-3,I am contacting the service because the air conditioner makes a quiet clicking sound but still cools normally.,Routine,Minor equipment noise without loss of service is routine.,maintenance,detailed_context,hard,train-routine-23,synthetic_team_dataset_v1,train,,,Pending
TR-R-23-4,pls check this msg: the air conditioner makes a quiet clicking sound but still cools normally,Routine,Minor equipment noise without loss of service is routine.,maintenance,informal_or_typo,hard,train-routine-23,synthetic_team_dataset_v1,train,,,Pending
TR-R-24-1,Please change my preferred contact method from phone to email.,Routine,Communication preference update is routine.,administration,plain,clear,train-routine-24,synthetic_team_dataset_v1,train,,,Pending
TR-R-24-2,Please have a person check this message: please change my preferred contact method from phone to email.,Routine,Communication preference update is routine.,administration,formal_context,clear,train-routine-24,synthetic_team_dataset_v1,train,,,Pending
TR-R-24-3,I am contacting the service because please change my preferred contact method from phone to email.,Routine,Communication preference update is routine.,administration,detailed_context,clear,train-routine-24,synthetic_team_dataset_v1,train,,,Pending
TR-R-24-4,pls check this msg: pls change my preferred contact method from phone to email,Routine,Communication preference update is routine.,administration,informal_or_typo,clear,train-routine-24,synthetic_team_dataset_v1,train,,,Pending
TR-R-25-1,Can I provide feedback about the service I received yesterday?,Routine,General feedback request can follow normal processing.,feedback,plain,clear,train-routine-25,synthetic_team_dataset_v1,train,,,Pending
TR-R-25-2,Please have a person check this message: can I provide feedback about the service I received yesterday?,Routine,General feedback request can follow normal processing.,feedback,formal_context,clear,train-routine-25,synthetic_team_dataset_v1,train,,,Pending
TR-R-25-3,I am contacting the service because can I provide feedback about the service I received yesterday?,Routine,General feedback request can follow normal processing.,feedback,detailed_context,clear,train-routine-25,synthetic_team_dataset_v1,train,,,Pending
TR-R-25-4,pls check this msg: can i provide feedback about the service i received yesterday?,Routine,General feedback request can follow normal processing.,feedback,informal_or_typo,clear,train-routine-25,synthetic_team_dataset_v1,train,,,Pending
TR-N-01-1,Please help before this gets worse.,Uncertain,The problem and level of danger are not described.,vague,plain,hard,train-uncertain-01,synthetic_team_dataset_v1,train,,,Pending
TR-N-01-2,Please have a person check this message: please help before this gets worse.,Uncertain,The problem and level of danger are not described.,vague,formal_context,hard,train-uncertain-01,synthetic_team_dataset_v1,train,,,Pending
TR-N-01-3,I am contacting the service because please help before this gets worse.,Uncertain,The problem and level of danger are not described.,vague,detailed_context,hard,train-uncertain-01,synthetic_team_dataset_v1,train,,,Pending
TR-N-01-4,pls check this msg: pls help before this gets worse,Uncertain,The problem and level of danger are not described.,vague,informal_or_typo,hard,train-uncertain-01,synthetic_team_dataset_v1,train,,,Pending
TR-N-02-1,Something bad happened at the house. Call me.,Uncertain,Possible concern lacks details about what happened or whether danger continues.,vague,plain,hard,train-uncertain-02,synthetic_team_dataset_v1,train,,,Pending
TR-N-02-2,Please have a person check this message: something bad happened at the house. Call me.,Uncertain,Possible concern lacks details about what happened or whether danger continues.,vague,formal_context,hard,train-uncertain-02,synthetic_team_dataset_v1,train,,,Pending
TR-N-02-3,I am contacting the service because something bad happened at the house. Call me.,Uncertain,Possible concern lacks details about what happened or whether danger continues.,vague,detailed_context,hard,train-uncertain-02,synthetic_team_dataset_v1,train,,,Pending
TR-N-02-4,pls check this msg: something bad happened at the house. call me,Uncertain,Possible concern lacks details about what happened or whether danger continues.,vague,informal_or_typo,hard,train-uncertain-02,synthetic_team_dataset_v1,train,,,Pending
TR-N-03-1,I do not feel safe after what happened yesterday.,Uncertain,Safety concern lacks details about whether danger is current.,safety,plain,hard,train-uncertain-03,synthetic_team_dataset_v1,train,,,Pending
TR-N-03-2,Please have a person check this message: i do not feel safe after what happened yesterday.,Uncertain,Safety concern lacks details about whether danger is current.,safety,formal_context,hard,train-uncertain-03,synthetic_team_dataset_v1,train,,,Pending
TR-N-03-3,I am contacting the service because i do not feel safe after what happened yesterday.,Uncertain,Safety concern lacks details about whether danger is current.,safety,detailed_context,hard,train-uncertain-03,synthetic_team_dataset_v1,train,,,Pending
TR-N-03-4,pls check this msg: i do not feel safe after what happened yesterday,Uncertain,Safety concern lacks details about whether danger is current.,safety,informal_or_typo,hard,train-uncertain-03,synthetic_team_dataset_v1,train,,,Pending
TR-N-04-1,The machine is making that noise again.,Uncertain,"The equipment, noise, impact and location are unidentified.",maintenance,plain,hard,train-uncertain-04,synthetic_team_dataset_v1,train,,,Pending
TR-N-04-2,Please have a person check this message: the machine is making that noise again.,Uncertain,"The equipment, noise, impact and location are unidentified.",maintenance,formal_context,hard,train-uncertain-04,synthetic_team_dataset_v1,train,,,Pending
TR-N-04-3,I am contacting the service because the machine is making that noise again.,Uncertain,"The equipment, noise, impact and location are unidentified.",maintenance,detailed_context,hard,train-uncertain-04,synthetic_team_dataset_v1,train,,,Pending
TR-N-04-4,pls check this msg: the machines making that noise again,Uncertain,"The equipment, noise, impact and location are unidentified.",maintenance,informal_or_typo,hard,train-uncertain-04,synthetic_team_dataset_v1,train,,,Pending
TR-N-05-1,"Need someone here soon, maybe not today.",Uncertain,Timing is conflicting and the underlying issue is missing.,vague,plain,hard,train-uncertain-05,synthetic_team_dataset_v1,train,,,Pending
TR-N-05-2,"Please have a person check this message: need someone here soon, maybe not today.",Uncertain,Timing is conflicting and the underlying issue is missing.,vague,formal_context,hard,train-uncertain-05,synthetic_team_dataset_v1,train,,,Pending
TR-N-05-3,"I am contacting the service because need someone here soon, maybe not today.",Uncertain,Timing is conflicting and the underlying issue is missing.,vague,detailed_context,hard,train-uncertain-05,synthetic_team_dataset_v1,train,,,Pending
TR-N-05-4,"pls check this msg: need sumone here soon, maybe not today",Uncertain,Timing is conflicting and the underlying issue is missing.,vague,informal_or_typo,hard,train-uncertain-05,synthetic_team_dataset_v1,train,,,Pending
TR-N-06-1,My child is sick.,Uncertain,"Symptoms, severity and immediate danger are not described.",health,plain,hard,train-uncertain-06,synthetic_team_dataset_v1,train,,,Pending
TR-N-06-2,Please have a person check this message: my child is sick.,Uncertain,"Symptoms, severity and immediate danger are not described.",health,formal_context,hard,train-uncertain-06,synthetic_team_dataset_v1,train,,,Pending
TR-N-06-3,I am contacting the service because my child is sick.,Uncertain,"Symptoms, severity and immediate danger are not described.",health,detailed_context,hard,train-uncertain-06,synthetic_team_dataset_v1,train,,,Pending
TR-N-06-4,pls check this msg: my childs sick,Uncertain,"Symptoms, severity and immediate danger are not described.",health,informal_or_typo,hard,train-uncertain-06,synthetic_team_dataset_v1,train,,,Pending
TR-N-07-1,There is water near the house but I cannot tell where it comes from.,Uncertain,"Possible hazard lacks location, extent and current impact.",housing,plain,hard,train-uncertain-07,synthetic_team_dataset_v1,train,,,Pending
TR-N-07-2,Please have a person check this message: there is water near the house but I cannot tell where it comes from.,Uncertain,"Possible hazard lacks location, extent and current impact.",housing,formal_context,hard,train-uncertain-07,synthetic_team_dataset_v1,train,,,Pending
TR-N-07-3,I am contacting the service because there is water near the house but I cannot tell where it comes from.,Uncertain,"Possible hazard lacks location, extent and current impact.",housing,detailed_context,hard,train-uncertain-07,synthetic_team_dataset_v1,train,,,Pending
TR-N-07-4,pls check this msg: theres water near the house but i cant tell where it comes from,Uncertain,"Possible hazard lacks location, extent and current impact.",housing,informal_or_typo,hard,train-uncertain-07,synthetic_team_dataset_v1,train,,,Pending
TR-N-08-1,Urgent urgent urgent please read this.,Uncertain,Urgency words alone do not explain the problem or risk.,vague,plain,hard,train-uncertain-08,synthetic_team_dataset_v1,train,,,Pending
TR-N-08-2,Please have a person check this message: urgent urgent urgent please read this.,Uncertain,Urgency words alone do not explain the problem or risk.,vague,formal_context,hard,train-uncertain-08,synthetic_team_dataset_v1,train,,,Pending
TR-N-08-3,I am contacting the service because urgent urgent urgent please read this.,Uncertain,Urgency words alone do not explain the problem or risk.,vague,detailed_context,hard,train-uncertain-08,synthetic_team_dataset_v1,train,,,Pending
TR-N-08-4,pls check this msg: urgent urgent urgent pls read this,Uncertain,Urgency words alone do not explain the problem or risk.,vague,informal_or_typo,hard,train-uncertain-08,synthetic_team_dataset_v1,train,,,Pending
TR-N-09-1,"I received a message that worried me, but it might be nothing.",Uncertain,The concerning content and level of danger are unknown.,safety,plain,hard,train-uncertain-09,synthetic_team_dataset_v1,train,,,Pending
TR-N-09-2,"Please have a person check this message: i received a message that worried me, but it might be nothing.",Uncertain,The concerning content and level of danger are unknown.,safety,formal_context,hard,train-uncertain-09,synthetic_team_dataset_v1,train,,,Pending
TR-N-09-3,"I am contacting the service because i received a message that worried me, but it might be nothing.",Uncertain,The concerning content and level of danger are unknown.,safety,detailed_context,hard,train-uncertain-09,synthetic_team_dataset_v1,train,,,Pending
TR-N-09-4,"pls check this msg: i received a message that worried me, but it might be nothing",Uncertain,The concerning content and level of danger are unknown.,safety,informal_or_typo,hard,train-uncertain-09,synthetic_team_dataset_v1,train,,,Pending
TR-N-10-1,Can somebody call about my case? It is complicated.,Uncertain,"No issue, consequence or time requirement is provided.",administration,plain,hard,train-uncertain-10,synthetic_team_dataset_v1,train,,,Pending
TR-N-10-2,Please have a person check this message: can somebody call about my case? It is complicated.,Uncertain,"No issue, consequence or time requirement is provided.",administration,formal_context,hard,train-uncertain-10,synthetic_team_dataset_v1,train,,,Pending
TR-N-10-3,I am contacting the service because can somebody call about my case? It is complicated.,Uncertain,"No issue, consequence or time requirement is provided.",administration,detailed_context,hard,train-uncertain-10,synthetic_team_dataset_v1,train,,,Pending
TR-N-10-4,pls check this msg: can somebody call about my case? its complicated,Uncertain,"No issue, consequence or time requirement is provided.",administration,informal_or_typo,hard,train-uncertain-10,synthetic_team_dataset_v1,train,,,Pending
TR-N-11-1,They are coming back. Please do something.,Uncertain,"A possible threat is implied but people, timing and circumstances are unclear.",safety,plain,hard,train-uncertain-11,synthetic_team_dataset_v1,train,,,Pending
TR-N-11-2,Please have a person check this message: they are coming back. Please do something.,Uncertain,"A possible threat is implied but people, timing and circumstances are unclear.",safety,formal_context,hard,train-uncertain-11,synthetic_team_dataset_v1,train,,,Pending
TR-N-11-3,I am contacting the service because they are coming back. Please do something.,Uncertain,"A possible threat is implied but people, timing and circumstances are unclear.",safety,detailed_context,hard,train-uncertain-11,synthetic_team_dataset_v1,train,,,Pending
TR-N-11-4,pls check this msg: they are coming back. pls do something,Uncertain,"A possible threat is implied but people, timing and circumstances are unclear.",safety,informal_or_typo,hard,train-uncertain-11,synthetic_team_dataset_v1,train,,,Pending
TR-N-12-1,The smell is getting stronger.,Uncertain,"The source, location and health effects of the smell are missing.",environment,plain,hard,train-uncertain-12,synthetic_team_dataset_v1,train,,,Pending
TR-N-12-2,Please have a person check this message: the smell is getting stronger.,Uncertain,"The source, location and health effects of the smell are missing.",environment,formal_context,hard,train-uncertain-12,synthetic_team_dataset_v1,train,,,Pending
TR-N-12-3,I am contacting the service because the smell is getting stronger.,Uncertain,"The source, location and health effects of the smell are missing.",environment,detailed_context,hard,train-uncertain-12,synthetic_team_dataset_v1,train,,,Pending
TR-N-12-4,pls check this msg: the smells getting stronger,Uncertain,"The source, location and health effects of the smell are missing.",environment,informal_or_typo,hard,train-uncertain-12,synthetic_team_dataset_v1,train,,,Pending
TR-N-13-1,I cannot get in and I need help.,Uncertain,This could be a routine lockout or a safety emergency; context is absent.,access,plain,hard,train-uncertain-13,synthetic_team_dataset_v1,train,,,Pending
TR-N-13-2,Please have a person check this message: i cannot get in and I need help.,Uncertain,This could be a routine lockout or a safety emergency; context is absent.,access,formal_context,hard,train-uncertain-13,synthetic_team_dataset_v1,train,,,Pending
TR-N-13-3,I am contacting the service because i cannot get in and I need help.,Uncertain,This could be a routine lockout or a safety emergency; context is absent.,access,detailed_context,hard,train-uncertain-13,synthetic_team_dataset_v1,train,,,Pending
TR-N-13-4,pls check this msg: i cant get in and i need help,Uncertain,This could be a routine lockout or a safety emergency; context is absent.,access,informal_or_typo,hard,train-uncertain-13,synthetic_team_dataset_v1,train,,,Pending
TR-N-14-1,Please call urgently about the letter you sent.,Uncertain,Urgent wording is present but the issue and consequences are unknown.,administration,plain,hard,train-uncertain-14,synthetic_team_dataset_v1,train,,,Pending
TR-N-14-2,Please have a person check this message: please call urgently about the letter you sent.,Uncertain,Urgent wording is present but the issue and consequences are unknown.,administration,formal_context,hard,train-uncertain-14,synthetic_team_dataset_v1,train,,,Pending
TR-N-14-3,I am contacting the service because please call urgently about the letter you sent.,Uncertain,Urgent wording is present but the issue and consequences are unknown.,administration,detailed_context,hard,train-uncertain-14,synthetic_team_dataset_v1,train,,,Pending
TR-N-14-4,pls check this msg: pls call urgently about the letter you sent,Uncertain,Urgent wording is present but the issue and consequences are unknown.,administration,informal_or_typo,hard,train-uncertain-14,synthetic_team_dataset_v1,train,,,Pending
TR-N-15-1,The children are scared because of what is outside.,Uncertain,Possible danger is not identified and immediacy cannot be established.,safety,plain,hard,train-uncertain-15,synthetic_team_dataset_v1,train,,,Pending
TR-N-15-2,Please have a person check this message: the children are scared because of what is outside.,Uncertain,Possible danger is not identified and immediacy cannot be established.,safety,formal_context,hard,train-uncertain-15,synthetic_team_dataset_v1,train,,,Pending
TR-N-15-3,I am contacting the service because the children are scared because of what is outside.,Uncertain,Possible danger is not identified and immediacy cannot be established.,safety,detailed_context,hard,train-uncertain-15,synthetic_team_dataset_v1,train,,,Pending
TR-N-15-4,pls check this msg: the children are scared cos of whats outside,Uncertain,Possible danger is not identified and immediacy cannot be established.,safety,informal_or_typo,hard,train-uncertain-15,synthetic_team_dataset_v1,train,,,Pending
TR-N-16-1,I am bleeding but it is probably okay.,Uncertain,"Injury is mentioned but location, severity and cause are missing.",health,plain,hard,train-uncertain-16,synthetic_team_dataset_v1,train,,,Pending
TR-N-16-2,Please have a person check this message: i am bleeding but it is probably okay.,Uncertain,"Injury is mentioned but location, severity and cause are missing.",health,formal_context,hard,train-uncertain-16,synthetic_team_dataset_v1,train,,,Pending
TR-N-16-3,I am contacting the service because i am bleeding but it is probably okay.,Uncertain,"Injury is mentioned but location, severity and cause are missing.",health,detailed_context,hard,train-uncertain-16,synthetic_team_dataset_v1,train,,,Pending
TR-N-16-4,pls check this msg: i am bleeding but its probably okay,Uncertain,"Injury is mentioned but location, severity and cause are missing.",health,informal_or_typo,hard,train-uncertain-16,synthetic_team_dataset_v1,train,,,Pending
TR-N-17-1,Everything stopped working after the noise.,Uncertain,"Affected services, hazard and impact are unspecified.",utilities,plain,hard,train-uncertain-17,synthetic_team_dataset_v1,train,,,Pending
TR-N-17-2,Please have a person check this message: everything stopped working after the noise.,Uncertain,"Affected services, hazard and impact are unspecified.",utilities,formal_context,hard,train-uncertain-17,synthetic_team_dataset_v1,train,,,Pending
TR-N-17-3,I am contacting the service because everything stopped working after the noise.,Uncertain,"Affected services, hazard and impact are unspecified.",utilities,detailed_context,hard,train-uncertain-17,synthetic_team_dataset_v1,train,,,Pending
TR-N-17-4,pls check this msg: everything stopped working after the noise,Uncertain,"Affected services, hazard and impact are unspecified.",utilities,informal_or_typo,hard,train-uncertain-17,synthetic_team_dataset_v1,train,,,Pending
TR-N-18-1,I need this fixed today or I will complain everywhere.,Uncertain,Demanded speed is not evidence of safety risk and the fault is missing.,vague,plain,hard,train-uncertain-18,synthetic_team_dataset_v1,train,,,Pending
TR-N-18-2,Please have a person check this message: i need this fixed today or I will complain everywhere.,Uncertain,Demanded speed is not evidence of safety risk and the fault is missing.,vague,formal_context,hard,train-uncertain-18,synthetic_team_dataset_v1,train,,,Pending
TR-N-18-3,I am contacting the service because i need this fixed today or I will complain everywhere.,Uncertain,Demanded speed is not evidence of safety risk and the fault is missing.,vague,detailed_context,hard,train-uncertain-18,synthetic_team_dataset_v1,train,,,Pending
TR-N-18-4,pls check this msg: i need this fixed today or i will complain everywhere,Uncertain,Demanded speed is not evidence of safety risk and the fault is missing.,vague,informal_or_typo,hard,train-uncertain-18,synthetic_team_dataset_v1,train,,,Pending
TR-N-19-1,An officer said to contact you if it happened again. It happened again.,Uncertain,The present event is not described.,vague,plain,hard,train-uncertain-19,synthetic_team_dataset_v1,train,,,Pending
TR-N-19-2,Please have a person check this message: an officer said to contact you if it happened again. It happened again.,Uncertain,The present event is not described.,vague,formal_context,hard,train-uncertain-19,synthetic_team_dataset_v1,train,,,Pending
TR-N-19-3,I am contacting the service because an officer said to contact you if it happened again. It happened again.,Uncertain,The present event is not described.,vague,detailed_context,hard,train-uncertain-19,synthetic_team_dataset_v1,train,,,Pending
TR-N-19-4,pls check this msg: an officer said to contact you if it happened again. it happened again,Uncertain,The present event is not described.,vague,informal_or_typo,hard,train-uncertain-19,synthetic_team_dataset_v1,train,,,Pending
TR-N-20-1,"There may be someone in the empty building, but I am not sure.",Uncertain,"Unverified observation lacks behaviour, danger and immediacy details.",safety,plain,hard,train-uncertain-20,synthetic_team_dataset_v1,train,,,Pending
TR-N-20-2,"Please have a person check this message: there may be someone in the empty building, but I am not sure.",Uncertain,"Unverified observation lacks behaviour, danger and immediacy details.",safety,formal_context,hard,train-uncertain-20,synthetic_team_dataset_v1,train,,,Pending
TR-N-20-3,"I am contacting the service because there may be someone in the empty building, but I am not sure.",Uncertain,"Unverified observation lacks behaviour, danger and immediacy details.",safety,detailed_context,hard,train-uncertain-20,synthetic_team_dataset_v1,train,,,Pending
TR-N-20-4,"pls check this msg: there may be sumone in the empty building, but i am not sure",Uncertain,"Unverified observation lacks behaviour, danger and immediacy details.",safety,informal_or_typo,hard,train-uncertain-20,synthetic_team_dataset_v1,train,,,Pending
TR-N-21-1,The light is flashing and I do not know what it means.,Uncertain,"Device, location and consequence are not identified.",equipment,plain,hard,train-uncertain-21,synthetic_team_dataset_v1,train,,,Pending
TR-N-21-2,Please have a person check this message: the light is flashing and I do not know what it means.,Uncertain,"Device, location and consequence are not identified.",equipment,formal_context,hard,train-uncertain-21,synthetic_team_dataset_v1,train,,,Pending
TR-N-21-3,I am contacting the service because the light is flashing and I do not know what it means.,Uncertain,"Device, location and consequence are not identified.",equipment,detailed_context,hard,train-uncertain-21,synthetic_team_dataset_v1,train,,,Pending
TR-N-21-4,pls check this msg: the lights flashing and i do not know what it means,Uncertain,"Device, location and consequence are not identified.",equipment,informal_or_typo,hard,train-uncertain-21,synthetic_team_dataset_v1,train,,,Pending
TR-N-22-1,He fell earlier but says he is fine now.,Uncertain,Potential injury is mentioned without symptoms or severity.,health,plain,hard,train-uncertain-22,synthetic_team_dataset_v1,train,,,Pending
TR-N-22-2,Please have a person check this message: he fell earlier but says he is fine now.,Uncertain,Potential injury is mentioned without symptoms or severity.,health,formal_context,hard,train-uncertain-22,synthetic_team_dataset_v1,train,,,Pending
TR-N-22-3,I am contacting the service because he fell earlier but says he is fine now.,Uncertain,Potential injury is mentioned without symptoms or severity.,health,detailed_context,hard,train-uncertain-22,synthetic_team_dataset_v1,train,,,Pending
TR-N-22-4,pls check this msg: he fell earlier but says hes fine now,Uncertain,Potential injury is mentioned without symptoms or severity.,health,informal_or_typo,hard,train-uncertain-22,synthetic_team_dataset_v1,train,,,Pending
TR-N-23-1,"No fire now, but there was smoke before.",Uncertain,"The source, duration and present hazard need clarification.",fire,plain,hard,train-uncertain-23,synthetic_team_dataset_v1,train,,,Pending
TR-N-23-2,"Please have a person check this message: no fire now, but there was smoke before.",Uncertain,"The source, duration and present hazard need clarification.",fire,formal_context,hard,train-uncertain-23,synthetic_team_dataset_v1,train,,,Pending
TR-N-23-3,"I am contacting the service because no fire now, but there was smoke before.",Uncertain,"The source, duration and present hazard need clarification.",fire,detailed_context,hard,train-uncertain-23,synthetic_team_dataset_v1,train,,,Pending
TR-N-23-4,"pls check this msg: no fire now, but there was smoke before",Uncertain,"The source, duration and present hazard need clarification.",fire,informal_or_typo,hard,train-uncertain-23,synthetic_team_dataset_v1,train,,,Pending
TR-N-24-1,"I have nowhere to go tonight, maybe a friend can help.",Uncertain,Possible homelessness is indicated but current safety and available support are unclear.,welfare,plain,hard,train-uncertain-24,synthetic_team_dataset_v1,train,,,Pending
TR-N-24-2,"Please have a person check this message: i have nowhere to go tonight, maybe a friend can help.",Uncertain,Possible homelessness is indicated but current safety and available support are unclear.,welfare,formal_context,hard,train-uncertain-24,synthetic_team_dataset_v1,train,,,Pending
TR-N-24-3,"I am contacting the service because i have nowhere to go tonight, maybe a friend can help.",Uncertain,Possible homelessness is indicated but current safety and available support are unclear.,welfare,detailed_context,hard,train-uncertain-24,synthetic_team_dataset_v1,train,,,Pending
TR-N-24-4,"pls check this msg: i have nowhere to go tonight, maybe a friend can help",Uncertain,Possible homelessness is indicated but current safety and available support are unclear.,welfare,informal_or_typo,hard,train-uncertain-24,synthetic_team_dataset_v1,train,,,Pending
TR-N-25-1,The door will not close and I am not at the property.,Uncertain,Security impact and occupancy are unclear.,housing,plain,hard,train-uncertain-25,synthetic_team_dataset_v1,train,,,Pending
TR-N-25-2,Please have a person check this message: the door will not close and I am not at the property.,Uncertain,Security impact and occupancy are unclear.,housing,formal_context,hard,train-uncertain-25,synthetic_team_dataset_v1,train,,,Pending
TR-N-25-3,I am contacting the service because the door will not close and I am not at the property.,Uncertain,Security impact and occupancy are unclear.,housing,detailed_context,hard,train-uncertain-25,synthetic_team_dataset_v1,train,,,Pending
TR-N-25-4,pls check this msg: the door will not close and i am not at the property,Uncertain,Security impact and occupancy are unclear.,housing,informal_or_typo,hard,train-uncertain-25,synthetic_team_dataset_v1,train,,,Pending
